The ReFrame Financial Group Inc.,certified,Health Insurance,bcorporation.net/directory/the-re-frame-financial-group-inc,ca.linkedin.com/company/the-reframe-group,2019,91.0,28.6,7.1,15.0,35.4
Mission Hub LLC,certified,Office Products & Printing,bcorporation.net/directory/mission-hub-llc,www.mission-hub.com,2017,81.1,17.2,9.7,14.6,24.8
Mission Hub LLC,certified,Office Products & Printing,bcorporation.net/directory/mission-hub-llc,www.mission-hub.com,2013,86.2,18.8,9.1,12.7,28.2
Mission Hub LLC,certified,Office Products & Printing,bcorporation.net/directory/mission-hub-llc,www.mission-hub.com,2012,87.8,23.2,9.1,12.7,25.4
B&L évolution,certified,Sustainability Consulting,bcorporation.net/directory/bl-evolution,www.bl-evolution.com,2017,105.5,34.5,12.0,19.8,27.8
Danone UK,certified,Food & Beverage,bcorporation.net/directory/danone-uk,corporate.danone.co.uk/en/discover/our-businesses/fresh-dairy-products,2017,80.2,14.4,21.1,16.6,28.1
Cook Trading Ltd,certified,Food & Beverage,bcorporation.net/directory/cook-trading-ltd,www.cookfood.net,2017,87.5,30.4,13.6,15.5,28.0
Cook Trading Ltd,certified,Food & Beverage,bcorporation.net/directory/cook-trading-ltd,www.cookfood.net,2015,82.9,28.6,13.4,14.4,26.6
Cook Trading Ltd,certified,Food & Beverage,bcorporation.net/directory/cook-trading-ltd,www.cookfood.net,2012,80.0,17.7,20.1,14.4,27.7
Our Community Pty Ltd,certified,IT Software & Services/Web Design,bcorporation.net/directory/our-community-pty-ltd,www.ourcommunity.com.au,2016,105.9,58.5,11.3,11.1,25.0
Our Community Pty Ltd,certified,IT Software & Services/Web Design,bcorporation.net/directory/our-community-pty-ltd,www.ourcommunity.com.au,2014,112.9,52.3,12.4,11.7,25.2
tek srl,certified,Home & Personal Care,bcorporation.net/directory/tek-srl,www.tekitaly.it,2017,80.8,18.2,35.1,7.6,19.9
Silkwave Industries Co. Ltd.,certified,"Housewares, Home Furnishings, & Accessories",bcorporation.net/directory/silkwave-industries-co-ltd,www.silkwave-s.com,2018,93.9,26.7,34.1,6.7,26.3
Silkwave Industries Co. Ltd.,certified,"Housewares, Home Furnishings, & Accessories",bcorporation.net/directory/silkwave-industries-co-ltd,www.silkwave-s.com,2015,80.5,29.4,20.0,6.3,24.7
The Image Shoppe,certified,Marketing & Communications Services,bcorporation.net/directory/the-image-shoppe,www.theimageshoppe.com,2018,82.5,32.8,10.3,11.7,23.5
The Image Shoppe,certified,Marketing & Communications Services,bcorporation.net/directory/the-image-shoppe,www.theimageshoppe.com,2016,86.0,36.4,14.2,7.4,25.3
DeeBee's Organics,certified,Food & Beverage,bcorporation.net/directory/deebees-specialtea-foods-ltd,www.deebeesorganics.com,2016,99.1,27.2,37.0,12.4,22.5
DeeBee's Organics,certified,Food & Beverage,bcorporation.net/directory/deebees-specialtea-foods-ltd,www.deebeesorganics.com,2015,87.5,26.9,30.5,9.1,21.0
Tom's of Maine,certified,Home & Personal Care,bcorporation.net/directory/toms-of-maine,www.tomsofmaine.com,2018,93.6,20.4,24.8,17.5,26.2
RBK Advisory,certified,Other,bcorporation.net/directory/rbk-advisory,rbkadvisory.com.au,2018,95.0,47.5,5.3,10.2,31.8
Cropsticks by Cropmade,certified,Food & Beverage,bcorporation.net/directory/cropsticks-by-cropmade,www.cropsticks.co,2018,98.9,49.4,18.0,15.0,16.4
Leesa Sleep,certified,"Housewares, Home Furnishings, & Accessories",bcorporation.net/directory/leesa-sleep,www.leesa.com,2018,111.4,47.5,23.5,15.7,24.6
Leesa Sleep,certified,"Housewares, Home Furnishings, & Accessories",bcorporation.net/directory/leesa-sleep,www.leesa.com,2016,93.7,46.0,13.0,10.0,24.7
First Respond 第一反应®,certified,Healthcare Consulting,bcorporation.net/directory/first-respond,www.sos919.com.cn,2018,87.3,22.0,4.5,13.6,35.9
First Respond 第一反应®,certified,Healthcare Consulting,bcorporation.net/directory/first-respond,www.sos919.com.cn,2016,80.6,23.7,2.1,12.9,26.9
Encore Renewable Energy,certified,Renewable Energy Generation & Installation,bcorporation.net/directory/encore-renewable-energy,encorerenewableenergy.com,2018,106.7,21.5,33.8,13.8,37.6
Encore Renewable Energy,certified,Renewable Energy Generation & Installation,bcorporation.net/directory/encore-renewable-energy,encorerenewableenergy.com,2016,99.1,24.7,34.0,9.5,30.9
PICnet,certified,IT Software & Services/Web Design,bcorporation.net/directory/picnet-inc,www.soapboxengage.com,2016,87.6,21.0,7.7,16.2,22.4
PICnet,certified,IT Software & Services/Web Design,bcorporation.net/directory/picnet-inc,www.soapboxengage.com,2014,80.7,22.3,10.3,8.6,20.3
PICnet,certified,IT Software & Services/Web Design,bcorporation.net/directory/picnet-inc,www.soapboxengage.com,2012,100.7,15.8,7.6,13.8,26.6
Habitech - Energy and Environment District,certified,Real Estate Development,bcorporation.net/directory/habitech-energy-and-environment-district,www.habitech.it,2016,85.4,11.9,33.7,13.7,26.1
Habitech - Energy and Environment District,certified,Real Estate Development,bcorporation.net/directory/habitech-energy-and-environment-district,www.habitech.it,2014,90.6,18.7,28.1,16.9,27.0
SUPERPRODUCTEUR,certified,Food & Beverage,bcorporation.net/directory/superproducteur,www.superproducteur.com,2019,86.5,19.2,27.1,15.5,22.7
Impact Investment Group,certified,Investment Advisor,bcorporation.net/directory/impact-investment-group,www.impact-group.com.au,2018,86.6,18.6,7.9,10.8,20.8
Impact Investment Group,certified,Investment Advisor,bcorporation.net/directory/impact-investment-group,www.impact-group.com.au,2016,90.8,17.3,9.7,11.6,23.9
Impact Investment Group,certified,Investment Advisor,bcorporation.net/directory/impact-investment-group,www.impact-group.com.au,2013,111.6,14.9,9.3,15.9,30.3
Practice Makes Perfect Holdings PBC,certified,Education & Training Services,bcorporation.net/directory/practice-makes-perfect-holdings-pbc,practicemakesperfect.org,2019,104.0,20.2,3.5,19.9,19.2
Practice Makes Perfect Holdings PBC,certified,Education & Training Services,bcorporation.net/directory/practice-makes-perfect-holdings-pbc,practicemakesperfect.org,2016,121.2,19.4,4.4,19.9,25.4
caisse d'épargne Normandie,certified,Credit Provider,bcorporation.net/directory/caisse-dpargne-normandie,www.caisse-epargne.fr/normandie/professionnels,2019,89.0,18.9,4.7,13.0,33.6
BeyondAdmissions,certified,Education & Training Services,bcorporation.net/directory/beyond-admissions,www.beyondadmissions.com,2019,81.9,26.5,2.9,23.5,
4G Capital,certified,Credit Provider,bcorporation.net/directory/4-g-capital,www.4g-capital.com,2018,136.4,26.5,4.4,15.7,32.8
Grameen Danone Foods Ltd,certified,Agricultural Services,bcorporation.net/directory/grameen-danone-foods-ltd,www.danonecommunities.com/index.php/portfolio_page/grameen-damone-food-limited,2018,109.5,45.1,9.1,9.7,18.1
"Climate Smart Business, Inc.",certified,Sustainability Consulting,bcorporation.net/directory/climate-smart-business-inc,climatesmartbusiness.com,2018,125.6,51.2,13.9,19.0,23.4
"Climate Smart Business, Inc.",certified,Sustainability Consulting,bcorporation.net/directory/climate-smart-business-inc,climatesmartbusiness.com,2016,123.7,42.9,37.5,17.7,25.6
"Climate Smart Business, Inc.",certified,Sustainability Consulting,bcorporation.net/directory/climate-smart-business-inc,climatesmartbusiness.com,2015,123.7,42.9,37.5,17.7,25.6
"Climate Smart Business, Inc.",certified,Sustainability Consulting,bcorporation.net/directory/climate-smart-business-inc,climatesmartbusiness.com,2012,119.4,32.4,43.1,17.0,26.8
Modern Species,certified,Marketing & Communications Services,bcorporation.net/directory/modern-species,modernspecies.com,2017,88.8,26.5,8.9,14.6,21.4
Pharos Systems International,certified,Office Products & Printing,bcorporation.net/directory/pharos-systems-international,pharos.com,2017,92.5,24.9,35.8,9.2,22.6
Pharos Systems International,certified,Office Products & Printing,bcorporation.net/directory/pharos-systems-international,pharos.com,2015,88.4,25.2,33.0,8.4,21.6
Needo,certified,Sustainability Consulting,bcorporation.net/directory/needo,needo.cl,2017,98.4,27.6,17.2,13.3,24.9
Needo,certified,Sustainability Consulting,bcorporation.net/directory/needo,needo.cl,2015,90.2,22.8,9.6,14.4,13.5
Needo,certified,Sustainability Consulting,bcorporation.net/directory/needo,needo.cl,2012,83.7,45.1,8.7,3.4,0.0
Criando Consultoria,certified,Home & Personal Care,bcorporation.net/directory/criando-consultoria,www.criando.net,2016,96.0,25.8,4.7,12.3,
Criando Consultoria,certified,Home & Personal Care,bcorporation.net/directory/criando-consultoria,www.criando.net,2013,81.4,15.0,7.8,5.9,23.7
NAVA Real Estate Development,certified,Real Estate Development,bcorporation.net/directory/nava-real-estate-development,www.navareal.com,2017,83.0,20.8,38.7,10.0,13.5
NAVA Real Estate Development,certified,Real Estate Development,bcorporation.net/directory/nava-real-estate-development,www.navareal.com,2015,83.9,38.7,31.8,13.4,0.0
Poppy Barley,certified,"Apparel, Footwear & Accessories",bcorporation.net/directory/poppy-barley,poppybarley.com,2018,92.9,43.0,9.7,9.7,30.3
Public Inc.,certified,Marketing & Communications Services,bcorporation.net/directory/public-inc,publicinc.com,2017,87.5,18.7,6.1,15.2,27.5
Public Inc.,certified,Marketing & Communications Services,bcorporation.net/directory/public-inc,publicinc.com,2015,89.1,17.0,6.1,10.0,27.7
Libélula Gestión en Cambio Climático y Comunicación,certified,Sustainability Consulting,bcorporation.net/directory/libelula-gestion-en-cambio-climatico-y-comunicacion,libelula.com.pe,2017,91.2,19.5,16.3,15.5,22.4
Libélula Gestión en Cambio Climático y Comunicación,certified,Sustainability Consulting,bcorporation.net/directory/libelula-gestion-en-cambio-climatico-y-comunicacion,libelula.com.pe,2015,84.5,28.8,11.1,12.3,18.5
Scream Agency,certified,Marketing & Communications Services,bcorporation.net/directory/scream-agency,screamagency.com,2016,99.5,45.4,12.2,7.1,31.3
Noto Group,certified,HR Consulting & Recruiting,bcorporation.net/directory/notogroup-executive-search,www.notogroup.com,2019,85.0,18.2,9.6,13.6,31.7
Noto Group,certified,HR Consulting & Recruiting,bcorporation.net/directory/notogroup-executive-search,www.notogroup.com,2016,82.7,22.3,9.8,12.6,32.0
Noto Group,certified,HR Consulting & Recruiting,bcorporation.net/directory/notogroup-executive-search,www.notogroup.com,2014,86.1,25.6,8.3,11.9,34.3
Noto Group,certified,HR Consulting & Recruiting,bcorporation.net/directory/notogroup-executive-search,www.notogroup.com,2013,85.4,20.5,8.6,13.7,37.3
CAUSE,certified,Research & Design,bcorporation.net/directory/cause,www.cause.net.br,2016,103.6,24.7,6.2,17.4,21.3
CAUSE,certified,Research & Design,bcorporation.net/directory/cause,www.cause.net.br,2015,86.3,23.8,4.0,9.6,13.9
One Nature LLC,certified,Architecture/Design/Planning,bcorporation.net/directory/one-nature-llc,www.onenaturellc.com,2018,89.4,18.1,41.4,11.0,18.8
One Nature LLC,certified,Architecture/Design/Planning,bcorporation.net/directory/one-nature-llc,www.onenaturellc.com,2016,114.0,49.8,49.5,14.5,0.0
Aisle,certified,Home & Personal Care,bcorporation.net/directory/aisle,periodaisle.com,2019,117.3,28.0,38.7,16.3,23.6
Aisle,certified,Home & Personal Care,bcorporation.net/directory/aisle,periodaisle.com,2016,118.5,32.1,34.7,12.3,27.9
Aisle,certified,Home & Personal Care,bcorporation.net/directory/aisle,periodaisle.com,2014,119.4,25.9,39.7,12.4,25.2
Aisle,certified,Home & Personal Care,bcorporation.net/directory/aisle,periodaisle.com,2012,85.2,23.7,27.9,10.9,19.4
BBMG,certified,Marketing & Communications Services,bcorporation.net/directory/bbmg,bbmg.com,2018,86.4,23.9,6.0,17.4,30.7
BBMG,certified,Marketing & Communications Services,bcorporation.net/directory/bbmg,bbmg.com,2016,99.3,21.2,9.8,17.2,28.6
BBMG,certified,Marketing & Communications Services,bcorporation.net/directory/bbmg,bbmg.com,2012,81.9,7.3,8.0,15.2,28.9
TAS,certified,Real Estate Development,bcorporation.net/directory/tas,www.tasdesignbuild.com,2016,109.8,40.5,40.2,10.2,18.9
TAS,certified,Real Estate Development,bcorporation.net/directory/tas,www.tasdesignbuild.com,2013,128.3,35.4,50.5,14.4,27.7
Fill it Forward,certified,Other,bcorporation.net/directory/cupanion,fillitforward.com,2018,81.8,19.7,28.5,11.5,21.9
Fill it Forward,certified,Other,bcorporation.net/directory/cupanion,fillitforward.com,2015,84.8,18.0,30.3,12.6,23.8
MICROWD,certified,Credit Provider,bcorporation.net/directory/microwd,https://www.microwd.es/,2019,106.3,10.6,3.0,13.2,20.6
Nature Services Peru,certified,Environmental Remediation,bcorporation.net/directory/nature-services-peru,www.natureservicesperu.com,2016,130.1,58.1,32.3,12.5,27.2
Nature Services Peru,certified,Environmental Remediation,bcorporation.net/directory/nature-services-peru,www.natureservicesperu.com,2014,132.5,54.8,36.9,14.3,26.3
Productos Naturales Aral Thel S.A.,certified,Pharmaceuticals & Supplies,bcorporation.net/directory/productos-naturales-aral-thel-sa,www.aralthel.com,2016,107.8,36.3,24.9,15.4,19.9
Productos Naturales Aral Thel S.A.,certified,Pharmaceuticals & Supplies,bcorporation.net/directory/productos-naturales-aral-thel-sa,www.aralthel.com,2014,111.2,40.6,23.6,10.0,19.1
Enda Athletic Inc.,certified,"Apparel, Footwear & Accessories",bcorporation.net/directory/enda-athletic-inc,endasportswear.com,2018,81.0,30.2,11.9,16.3,16.4
LITO REVERBERI DI REVERBERI ..,certified,Office Products & Printing,bcorporation.net/directory/lito-reverberi-di-reverberi-,www.litoreverberi.com,2018,87.1,36.7,25.4,5.1,19.8
Worldcoo,certified,IT Software & Services/Web Design,bcorporation.net/directory/worldcoo,worldcoo.com,2017,124.1,25.3,12.6,19.1,23.7
Worldcoo,certified,IT Software & Services/Web Design,bcorporation.net/directory/worldcoo,worldcoo.com,2015,112.0,27.5,7.0,11.8,22.6
PIE Strategy Limited,certified,Management and Financial Consulting,bcorporation.net/directory/pie-strategy-limited,www.piestrategy.com,2017,138.0,94.8,11.1,8.2,
Lulea Mindful Athletes S.A.,certified,"Apparel, Footwear & Accessories",bcorporation.net/directory/lulea-mindful-athletes-sa,lulea.com.ar,2017,148.1,125.4,7.6,15.1,
Camping,certified,Restaurant,bcorporation.net/directory/camping,www.campingcamping.org,2017,82.7,25.0,21.2,7.3,29.2
Qero Ecovasos,certified,Food & Beverage,bcorporation.net/directory/qero-ecovasos,www.ecovasos.com,2016,81.7,40.4,28.1,13.2,
Almaciguera Consultora,certified,Sustainability Consulting,bcorporation.net/directory/almaciguera-consultora,www.almaciguera.com,2017,109.4,52.3,8.5,11.1,
Almaciguera Consultora,certified,Sustainability Consulting,bcorporation.net/directory/almaciguera-consultora,www.almaciguera.com,2015,104.5,27.9,2.8,8.9,20.2
Impact Hub Taipei,certified,Other,bcorporation.net/directory/impact-hub-taipei,taipei.impacthub.net,2017,80.5,22.5,9.9,9.0,24.8
Wirefire,certified,IT Software & Services/Web Design,bcorporation.net/directory/wirefire,www.wirefire.ca,2018,88.3,32.7,8.3,10.5,35.3
Cafe Belong,certified,Food & Beverage,bcorporation.net/directory/cafe-belong,www.cafebelong.ca,2017,87.7,44.6,20.2,3.6,19.1
Summerhill Pyramid Winery,certified,Agricultural Services,bcorporation.net/directory/summerhill-pyramid-winery,www.summerhill.bc.ca,2018,85.3,18.1,44.7,6.4,16.0
SureCall Contact Centers Ltd,certified,Telecommunications,bcorporation.net/directory/sure-call-contact-centers-ltd,www.surecallcc.com,2018,104.9,53.9,8.3,10.9,31.7
Focus Lab srl,certified,Sustainability Consulting,bcorporation.net/directory/focus-lab-srl,www.focus-lab.it,2018,110.6,30.3,11.0,9.8,33.6
Focus Lab srl,certified,Sustainability Consulting,bcorporation.net/directory/focus-lab-srl,www.focus-lab.it,2016,96.2,28.8,11.9,9.0,19.8
Scale Up SCRL,certified,Equity Investor - Developed Markets,bcorporation.net/directory/scale-up-scrl,scale-up.fund,2017,84.7,25.1,6.7,14.8,
Deetken Impact,certified,Investment Advisor,bcorporation.net/directory/deetken-asset-management-inc,deetkenimpact.com,2017,86.2,19.3,2.6,16.1,20.5
"Prichard Communications, Inc.",certified,Marketing & Communications Services,bcorporation.net/directory/prichard-communications-inc,www.prichardcommunications.com,2017,100.0,24.9,6.0,16.5,24.9
"Prichard Communications, Inc.",certified,Marketing & Communications Services,bcorporation.net/directory/prichard-communications-inc,www.prichardcommunications.com,2015,82.3,22.3,7.7,7.4,17.1
We First,certified,Marketing & Communications Services,bcorporation.net/directory/we-first-branding,www.wefirstbranding.com,2018,83.6,26.6,6.7,19.7,24.9
"VIANOVA, Inc.",certified,Management and Financial Consulting,bcorporation.net/directory/vianova-inc,www.thevianovagroup.com,2016,95.3,33.2,9.6,20.6,
"VIANOVA, Inc.",certified,Management and Financial Consulting,bcorporation.net/directory/vianova-inc,www.thevianovagroup.com,2015,108.6,31.6,7.7,18.8,0.0
"VIANOVA, Inc.",certified,Management and Financial Consulting,bcorporation.net/directory/vianova-inc,www.thevianovagroup.com,2012,110.8,27.6,6.7,14.3,22.5
Aguas Danone Argentina,certified,Food & Beverage,bcorporation.net/directory/aguas-danone-argentina,corporate.danone.com.ar/ar/descubri/nuestros-negocios/aguas,2015,80.4,25.5,25.9,9.3,19.7
CSM Sport and Entertainment,certified,Marketing & Communications Services,bcorporation.net/directory/leaddog-marketing-group-inc,www.csm.com,2017,80.2,21.8,10.9,14.9,26.3
CSM Sport and Entertainment,certified,Marketing & Communications Services,bcorporation.net/directory/leaddog-marketing-group-inc,www.csm.com,2014,85.9,26.2,10.9,11.0,30.3
AeroFarms,certified,Growers,bcorporation.net/directory/aerofarms,www.aerofarms.com,2017,89.2,16.9,12.9,8.9,14.1
Manoverboard Inc.,certified,IT Software & Services/Web Design,bcorporation.net/directory/manoverboard-inc,manoverboard.com,2017,100.7,34.8,8.6,15.2,26.9
Manoverboard Inc.,certified,IT Software & Services/Web Design,bcorporation.net/directory/manoverboard-inc,manoverboard.com,2015,96.7,31.5,11.7,13.3,28.9
